rpt_rec_num,provider_number,year,util_cd,fy_bgn_dt,fy_end_dt,beds,mcare_discharges,medicaid_discharges,tot_charges,tot_discharges,tot_discounts,tot_mcare_payment,ip_charges,icu_charges,ancillary_charges,hrrp_payment,vbp_payment,discount_factor,price,net_penalty,any_penalty
534132,314021,2013,F,01/01/2013,2013-12-31,30.0,37147.0,3196.0,50933474.0,40150.0,20540208.0,,18337386.0,,18337386.0,,42.0,0.5967247786789489,,42.0,0
553817,314021,2014,F,01/01/2014,2014-12-31,30.0,37457.0,3880.0,52219495.0,40150.0,20625843.0,,19166687.0,,19166687.0,,-7.0,0.6050164215490785,,-7.0,1
575728,314021,2015,F,01/01/2015,2015-12-31,30.0,37332.0,4381.0,52833331.0,40150.0,20121025.0,,19685429.0,,19685429.0,,-3.0,0.6191603932752224,,-3.0,1
639648,314021,2016,F,01/01/2016,2016-12-31,30.0,37024.0,3488.0,52391015.0,40260.0,19256389.0,,20225428.0,,20225428.0,,-267.0,0.6324486364694404,,-267.0,1
626676,314021,2017,F,01/01/2017,2017-12-31,30.0,38214.0,3616.0,54247304.0,43800.0,19122074.0,,22298960.0,,22298960.0,,30740.0,0.6475018555760854,,30740.0,0
669692,314021,2018,F,01/01/2018,2018-12-31,30.0,38437.0,3349.0,69344075.0,43800.0,33730578.0,,23217322.0,,23217322.0,,1.0,0.5135766393884409,,1.0,0
696088,314021,2019,F,01/01/2019,2019-12-31,30.0,37500.0,231.0,68737562.0,43800.0,30790792.0,,23350646.0,,23350646.0,,-401.0,0.5520528935838602,,-401.0,1
266243,314022,2009,F,01/01/2009,2009-12-31,40.0,7956.0,144.0,11048849.0,14600.0,,,,,,,,,,0.0,0
278579,314022,2010,F,01/01/2010,2010-12-31,40.0,8473.0,107.0,20398133.0,14600.0,9009468.0,,,,,,,0.5583189892918141,,0.0,0
524655,314022,2011,F,01/01/2011,2011-12-31,30.0,12775.0,160.0,19966738.0,14600.0,8182203.0,,10572921.0,,10572921.0,,,0.5902083254660826,,0.0,0
543315,314022,2012,F,01/01/2012,2012-12-31,30.0,11616.0,94.0,18138740.0,14640.0,6782479.0,,10205581.0,,10205581.0,,,0.6260777209442332,,0.0,0
534502,314022,2013,F,01/01/2013,2013-12-31,30.0,12091.0,79.0,20272038.0,14600.0,9224250.0,,9840788.0,,9840788.0,,-2737.0,0.5449766816735446,,-2737.0,1
555018,314022,2014,F,01/01/2014,2014-12-31,30.0,12477.0,6.0,22587553.0,14600.0,11518657.0,,9722648.0,,9722648.0,,-3605.0,0.4900440521379186,,-3605.0,1
577672,314022,2015,F,01/01/2015,2015-12-31,30.0,10849.0,175.0,20455900.0,14600.0,10355135.0,,9239770.0,,9239770.0,,-3.0,0.4937824784047634,,-3.0,1
638255,314022,2016,F,01/01/2016,2016-12-31,30.0,11173.0,13.0,21228189.0,14640.0,9869900.0,,8457358.0,,8457358.0,,-24.0,0.5350569000492693,,-24.0,1
629976,314022,2017,F,01/01/2017,2017-12-31,30.0,10539.0,123.0,20312913.0,14600.0,9140549.0,,9087131.0,,9087131.0,,1550.0,0.5500128908148231,,1550.0,0
681661,314022,2018,F,01/01/2018,2018-12-31,30.0,11060.0,213.0,20182644.0,14600.0,8379373.0,,8537085.0,,8537085.0,,102.0,0.5848228309432599,,102.0,0
715362,314022,2019,F,01/01/2019,2019-12-31,30.0,11743.0,138.0,22251520.0,14600.0,9267653.0,,9740036.0,,9740036.0,,372.0,0.5835047223740221,,372.0,0
270528,314023,2009,F,01/01/2009,2009-12-31,30.0,1644.0,106.0,19830457.0,10980.0,,,,,,,,,,0.0,0
278140,314023,2010,F,01/01/2010,2010-12-31,30.0,804.0,111.0,19847245.0,10950.0,,,,,,,,,,0.0,0
524793,314023,2011,F,01/01/2011,2011-12-31,30.0,10055.0,100.0,19212452.0,10950.0,,,23011954.0,,23011954.0,,,,,0.0,0
543060,314023,2012,F,08/14/2012,2012-12-31,30.0,3528.0,,8432759.0,4170.0,605359.0,,5434686.0,,5434686.0,,,0.9282134115299631,,0.0,0
534992,314023,2013,F,01/01/2013,2013-12-31,30.0,8091.0,27.0,26002019.0,10950.0,4316947.0,,15142859.0,,15142859.0,,,0.8339764692887887,,0.0,0
555011,314023,2014,F,01/01/2014,2014-12-31,30.0,9281.0,,26166340.0,10950.0,2963282.0,,18450482.0,,18450482.0,,,0.8867521403451916,,0.0,0
577898,314023,2015,F,01/01/2015,2015-12-31,30.0,8018.0,,27250451.0,10950.0,4649530.0,,22505410.0,,22505410.0,,,0.8293778697460824,,0.0,0
638256,314023,2016,F,01/01/2016,2016-12-31,30.0,5444.0,,29419794.0,10980.0,5198514.0,,19015022.0,,19015022.0,,,0.8232987627309695,,0.0,0
628473,314023,2017,F,01/01/2017,2017-12-31,30.0,7098.0,,31422046.0,10950.0,5785256.0,,20296421.0,,20296421.0,,,0.8158854455244575,,0.0,0
680607,314023,2018,F,01/01/2018,2018-12-31,30.0,8336.0,,31422046.0,10950.0,5785256.0,,21605364.0,,21605364.0,,,0.8158854455244575,,0.0,0
713784,314023,2019,F,01/01/2019,2019-12-31,30.0,9672.0,,34330584.0,10950.0,4741106.0,,22932378.0,,22932378.0,,,0.8618984751322611,,0.0,0
265875,314024,2009,F,01/01/2009,2009-12-31,84.0,2005.0,,22711713.0,30660.0,,,,,,,,,,0.0,0
279021,314024,2010,F,01/01/2010,2010-12-31,84.0,1064.0,,22011034.0,30660.0,,,,,,,,,,0.0,0
524934,314024,2011,F,01/01/2011,2011-12-31,30.0,25848.0,,18356876.0,30660.0,,,19023470.0,,19023470.0,,-45798.0,,,-45798.0,1
533743,314024,2012,F,01/01/2012,2012-12-31,30.0,27101.0,,20641578.0,30744.0,,,20961154.0,,20961154.0,,-15580.0,,,-15580.0,1
534098,314024,2013,F,01/01/2013,2013-12-31,30.0,27968.0,,21341769.0,30660.0,,,21153995.0,,21153995.0,,-28864.0,,,-28864.0,1
554596,314024,2014,F,01/01/2014,2014-12-31,30.0,28745.0,291.0,23088096.0,30660.0,,,21315524.0,,21315524.0,,37333.0,,,37333.0,0
576570,314024,2015,F,01/01/2015,2015-12-31,30.0,29378.0,399.0,25150972.0,30660.0,,,21897529.0,,21897529.0,,,,,0.0,0
638536,314024,2016,F,01/01/2016,2016-12-31,30.0,29473.0,657.0,22070563.0,30744.0,,,24192926.0,,24192926.0,,66431.0,,,66431.0,0
628187,314024,2017,F,01/01/2017,2017-12-31,30.0,29619.0,430.0,22821921.0,30660.0,,,24485536.0,,24485536.0,,49175.0,,,49175.0,0
675776,314024,2018,F,01/01/2018,2018-12-31,30.0,28594.0,338.0,26423077.0,30660.0,,,26536948.0,,26536948.0,,126494.0,,,126494.0,0
709633,314024,2019,F,01/01/2019,2019-12-31,30.0,28536.0,26.0,26988778.0,30660.0,,,29729160.0,,29729160.0,,-2410.0,,,-2410.0,1
272649,314026,2010,F,07/01/2009,2010-06-30,16.0,1882.0,2873.0,7804058.0,5840.0,4410257.0,,,,,,,0.43487644504948575,,0.0,0
521085,314026,2011,F,07/01/2010,2011-06-30,30.0,5299.0,3175.0,7950460.0,5840.0,2729681.0,,3908156.0,,3908156.0,,,0.6566637653670353,,0.0,0
523349,314026,2012,F,07/01/2011,2012-06-30,30.0,5341.0,3150.0,8026042.0,5856.0,4373282.0,,3930403.0,,3930403.0,,,0.4551134918057992,,0.0,0
534465,314026,2013,F,07/01/2012,2013-06-30,30.0,5261.0,3025.0,7775461.0,5840.0,3851908.0,,3946002.0,,3946002.0,,1.0,0.5046071223301101,,1.0,0
544123,314026,2014,F,07/01/2013,2014-06-30,30.0,5302.0,3552.0,7892025.0,5840.0,3801524.0,,4198453.0,,4198453.0,,,0.5183081655215234,,0.0,0
567152,314026,2015,F,07/01/2014,2015-06-30,30.0,5549.0,4481.0,8037556.0,5840.0,4384514.0,,4119874.0,,4119874.0,,,0.4544966156378879,,0.0,0
591434,314026,2016,F,07/01/2015,2016-06-30,30.0,5622.0,4287.0,8305387.0,5856.0,4577803.0,,4134158.0,,4134158.0,,,0.44881520873139324,,0.0,0
613528,314026,2017,F,07/01/2016,2017-06-30,30.0,4969.0,3960.0,7512268.0,5840.0,3348908.0,,4481140.0,,4481140.0,,,0.5542081299548951,,0.0,0
676005,314026,2018,F,07/01/2018,2018-10-01,30.0,1293.0,955.0,1966049.0,1472.0,354520.0,,1931532.0,,1931532.0,,,0.819678960188683,,0.0,0
266241,314027,2009,F,01/01/2009,2009-12-31,44.0,4218.0,42.0,43238842.0,16060.0,,,,,,,,,,0.0,0
278139,314027,2010,F,01/01/2010,2010-12-31,44.0,4010.0,206.0,38894025.0,16060.0,,,,,,,,,,0.0,0
521848,314027,2011,F,01/01/2011,2011-12-31,30.0,15974.0,520.0,38774114.0,16060.0,,,57843662.0,,,,,,,0.0,0
532197,314027,2012,F,01/01/2012,2012-12-31,30.0,16025.0,160.0,35013900.0,16104.0,,,56290740.0,,56290740.0,,,,,0.0,0
538606,314027,2013,F,01/01/2013,2013-12-31,30.0,15890.0,154.0,38174201.0,16060.0,,,55293735.0,,55293735.0,,,,,0.0,0
554420,314027,2014,F,01/01/2014,2014-12-31,30.0,15359.0,157.0,35734895.0,16060.0,,,52945244.0,,52945244.0,,,,,0.0,0
576253,314027,2015,F,01/01/2015,2015-12-31,30.0,15967.0,450.0,14112083.0,16060.0,,,16992502.0,,16992502.0,,,,,0.0,0
635018,314027,2016,F,01/01/2016,2016-12-31,30.0,15809.0,262.0,13541376.0,16104.0,,,15222365.0,,15222365.0,,,,,0.0,0
623052,314027,2017,F,01/01/2017,2017-12-31,30.0,15831.0,625.0,15228679.0,16060.0,,,17899646.0,,17899646.0,,,,,0.0,0
675184,314027,2018,F,01/01/2018,2018-12-31,30.0,14998.0,212.0,13067153.0,16060.0,,,15632117.0,,15632117.0,,,,,0.0,0
712082,314027,2019,F,01/01/2019,2019-12-31,30.0,14717.0,124.0,13280575.0,16060.0,,,16323272.0,,16323272.0,,,,,0.0,0
273897,320001,2010,F,07/01/2009,2010-06-30,335.0,22116.0,25514.0,1329721655.0,168995.0,706500654.0,67611048.0,,,,,,0.46868530617409554,-460.31800325437945,0.0,0
521261,320001,2011,F,07/01/2010,2011-06-30,30.0,148663.0,25969.0,1404975603.0,174038.0,748836725.0,69772473.0,615545711.0,1029456.0,616575167.0,-318266.0,384542.0,0.4670108695118743,19945.6999692689,66276.0,0
532732,320001,2012,F,07/01/2011,2012-06-30,30.0,148611.0,22478.0,1451729410.0,173850.0,806535931.0,67983606.0,632024834.0,2881485.0,634906319.0,-879850.0,323605.0,0.44443094873995836,19666.40633259358,-556245.0,1
546541,320001,2013,F,07/01/2012,2013-06-30,30.0,149614.0,23989.0,1532161443.0,173010.0,878019546.0,68352984.0,653407781.0,4039079.0,657446860.0,-87587.0,2237955.0,0.42694058122176615,21073.19648921398,2150368.0,0
548580,320001,2014,F,07/01/2013,2014-06-30,30.0,152024.0,19189.0,1648953526.0,172280.0,939515664.0,78756201.0,691594412.0,5018654.0,696613066.0,-1619592.0,2463219.0,0.4302352072474358,25703.9263745835,843627.0,0
568060,320001,2015,F,07/01/2014,2015-06-30,30.0,158225.0,14148.0,1673085166.0,172280.0,761329820.0,89927322.0,731931740.0,7956303.0,739888043.0,-1828852.0,2916407.0,0.5449545334143497,50977.11593766224,1087555.0,0
589282,320001,2016,F,07/01/2015,2016-06-30,30.0,156234.0,13890.0,1754880563.0,173484.0,883857545.0,87471897.0,792615317.0,11336877.0,803952194.0,-1528273.0,3384734.0,0.4963431907359954,41194.23172975815,1856461.0,0
634982,320001,2017,F,07/01/2016,2017-06-30,30.0,155184.0,11327.0,1904886580.0,172280.0,973418260.0,94781218.0,836602286.0,11765632.0,848367918.0,-2246260.0,3792799.0,0.48898886147856635,42986.880362396085,1546539.0,0
638068,320001,2018,F,07/01/2017,2018-06-30,30.0,154256.0,13156.0,1945312039.0,172280.0,984820541.0,96041775.0,852310156.0,12508410.0,864818566.0,-4969262.0,3602415.0,0.49374675051810546,42052.870533758076,-1366847.0,1
685765,320001,2019,F,07/01/2018,2019-06-30,30.0,153088.0,11251.0,2101048175.0,172582.0,1087615057.0,97703881.0,910630695.0,14398749.0,925029444.0,-1418660.0,3723454.0,0.4823464450071451,40764.61714787483,2304794.0,0
273906,320002,2010,F,07/01/2009,2010-06-30,148.0,14600.0,3421.0,563645187.0,60590.0,311093631.0,37309720.0,,,,,,0.44806832706973865,-811.2572298325723,0.0,0
552001,320002,2011,F,07/01/2010,2011-06-30,30.0,47358.0,4514.0,616676683.0,60590.0,360777093.0,41227764.0,209203993.0,2739280.0,,-6930.0,-4890.0,0.4149655679457561,3530.9398921347824,-11820.0,1
528155,320002,2012,F,07/01/2011,2012-06-30,30.0,48661.0,3222.0,733583213.0,64404.0,446652041.0,45500025.0,224079048.0,3007057.0,227086105.0,-96834.0,87633.0,0.39113650219256035,8393.78165613066,-9201.0,1
545363,320002,2013,F,07/01/2012,2013-06-30,30.0,49048.0,3265.0,881430693.0,61320.0,564283368.0,43856812.0,225361040.0,2978956.0,228339996.0,-1030551.0,212793.0,0.3598097133656316,9815.929353107802,-817758.0,1
548100,320002,2014,F,07/01/2013,2014-06-30,30.0,43453.0,1805.0,947049482.0,61320.0,618713939.0,43590533.0,230358212.0,3405759.0,233763971.0,-999034.0,204875.0,0.34669312347504144,6632.237618169699,-794159.0,1
568061,320002,2015,F,07/01/2014,2015-06-30,30.0,44348.0,1509.0,1031810315.0,61320.0,657463399.0,45358677.0,251665859.0,4474166.0,256140025.0,-485485.0,203093.0,0.3628059446178341,8278.315487221382,-282392.0,1
589773,320002,2016,F,07/01/2015,2016-06-30,30.0,45131.0,1468.0,1110040097.0,61488.0,727406306.0,47257142.0,273991700.0,3668106.0,277659806.0,-737974.0,347496.0,0.3447026751863361,8813.536335503955,-390478.0,1
633822,320002,2017,F,07/01/2016,2017-06-30,30.0,46468.0,1532.0,1245828983.0,61320.0,827342279.0,48966540.0,283576098.0,3979067.0,287555165.0,-768657.0,448104.0,0.33591023303396694,9710.402974046703,-320553.0,1
638537,320002,2018,F,07/01/2017,2018-06-30,30.0,44969.0,1468.0,1364037598.0,61320.0,926906716.0,48716020.0,302551088.0,5910875.0,308461963.0,-478994.0,427007.0,0.32046835266193296,9111.893724111813,-51987.0,1
689107,320002,2019,F,07/01/2018,2019-06-30,30.0,43757.0,1256.0,1426258123.0,67525.0,988711455.0,48511744.0,306817049.0,4231369.0,311048418.0,6447.0,4443.0,0.3067794398111203,5988.504495807405,10890.0,0
274006,320003,2010,F,09/01/2009,2010-08-31,38.0,3465.0,1848.0,140010297.0,16790.0,92855959.0,5384556.0,,,,,,0.3367919289536254,-404.0942589118199,0.0,0
12869,320003,2011,F,09/01/2010,2011-08-31,30.0,7372.0,1926.0,149880943.0,16790.0,104703072.0,6662241.0,29576448.0,295105.0,,128228.0,-597128.0,0.3014250517492407,248.6508185235917,-468900.0,1
539609,320003,2012,F,09/01/2011,2012-08-31,30.0,7448.0,155.0,157828719.0,16836.0,115385033.0,7749917.0,26068062.0,409646.0,,-678054.0,-39930.0,0.2689224513062163,-67.05015548250819,-717984.0,1
545724,320003,2013,F,09/01/2012,2013-08-31,30.0,7076.0,142.0,159190576.0,16790.0,117739628.0,5076855.0,31757286.0,428921.0,32186207.0,-4765786.0,48661.0,0.26038569016799085,1202.8824837522786,-4717125.0,1
550276,320003,2014,F,09/01/2013,2014-08-31,30.0,5503.0,141.0,146455242.0,16790.0,107035548.0,4793195.0,26297493.0,647147.0,26944640.0,177349.0,2593.0,0.26915864165517545,860.4208739767355,179942.0,0
570767,320003,2015,F,09/01/2014,2015-08-31,30.0,4547.0,35.0,158849066.0,16790.0,121909218.0,4407950.0,25910691.0,788717.0,26699408.0,204372.0,-17364.0,0.23254683788949693,654.2330971039022,187008.0,0
592216,320003,2016,F,09/01/2015,2016-08-31,30.0,4178.0,10.0,163403901.0,16836.0,124478274.0,5221573.0,26877492.0,537797.0,27415289.0,-379865.0,-2528.0,0.23821724427496993,619.3724279636428,-382393.0,1
635742,320003,2017,F,09/01/2016,2017-08-31,30.0,3646.0,25.0,165539376.0,16790.0,123496957.0,5793237.0,21316791.0,332871.0,21649662.0,-1175314.0,52917.0,0.25397231774028195,395.89110414389955,-1122397.0,1
642960,320003,2018,F,09/01/2017,2018-08-31,30.0,3397.0,,185296783.0,16790.0,148020655.0,4482487.0,26293868.0,737229.0,27031097.0,-148289.0,4674.0,0.20116986056903108,477.3536197294041,-143615.0,1
678245,320003,2019,F,09/01/2018,2019-08-31,30.0,3735.0,28.0,187949792.0,16790.0,153519547.0,4347490.0,25801853.0,786827.0,26588680.0,-291389.0,-19000.0,0.18318852409264708,413.17442309792165,-310389.0,1
285168,320004,2010,F,07/01/2009,2010-06-30,87.0,8883.0,689.0,215069068.0,36135.0,120398244.0,18398902.0,,,,,,0.440188005092392,-675.1395126963158,0.0,0
550433,320004,2011,F,07/01/2010,2011-06-30,30.0,15188.0,398.0,222124396.0,36135.0,127197674.0,16387467.0,73986478.0,1145230.0,75131708.0,581891.0,172689.0,0.42735837985126135,2283.327589281334,754580.0,0
550753,320004,2012,F,07/01/2011,2012-06-30,30.0,11710.0,236.0,225518902.0,36234.0,136643942.0,13269719.0,78495278.0,1562166.0,80057444.0,,,0.3940909573956688,2031.8916369768504,0.0,0
545088,320004,2013,F,07/01/2012,2013-06-30,30.0,10124.0,270.0,239337441.0,36135.0,150778243.0,13825214.0,74981691.0,1156896.0,76138587.0,27443.0,378176.0,0.37001815357422496,1634.6970418277258,405619.0,0
541451,320004,2014,F,07/01/2013,2014-06-30,30.0,9702.0,241.0,272123127.0,36135.0,172345626.0,13277845.0,79158845.0,1830335.0,80989180.0,97752.0,432956.0,0.36666306939799354,1744.5480139845338,530708.0,0
561295,320004,2015,F,07/01/2014,2015-06-30,30.0,10865.0,216.0,416142101.0,33264.0,293810285.0,15023379.0,89216328.0,1342630.0,90558958.0,-21294.0,109785.0,0.29396644969598973,1706.290983653578,88491.0,0
583988,320004,2016,F,07/01/2015,2016-06-30,30.0,10055.0,144.0,528231528.0,25404.0,373498191.0,17401176.0,100389990.0,1260587.0,101650577.0,-70059.0,65216.0,0.2929271139605283,2746.1883058221974,-4843.0,1
634172,320004,2017,F,07/01/2016,2017-06-30,30.0,10826.0,196.0,601022452.0,19600.0,450949413.0,17038728.0,100148558.0,994071.0,101142629.0,-74681.0,99799.0,0.2496962276544038,3814.8094179049244,25118.0,0
642481,320004,2018,F,07/01/2017,2018-06-30,30.0,11267.0,132.0,702704078.0,18250.0,534179649.0,15985632.0,106198364.0,1462933.0,107661297.0,-197575.0,153280.0,0.23982275651458507,5105.774886574661,-44295.0,1
684467,320004,2019,F,07/01/2018,2019-06-30,30.0,10691.0,138.0,729613135.0,18250.0,557487383.0,16204533.0,118044924.0,1871737.0,119916661.0,-171523.0,119896.0,0.23591372433282742,5341.3730932840635,-51627.0,1
273309,320005,2010,F,07/01/2009,2010-06-30,185.0,18600.0,4368.0,461764201.0,75555.0,214774618.0,42346480.0,,,,,,0.534882484318008,-743.507681502941,0.0,0
13511,320005,2011,F,07/01/2010,2011-06-30,30.0,44004.0,3365.0,491246457.0,67890.0,231773525.0,44828191.0,169556235.0,972868.0,,-257297.0,-227930.0,0.5281929839954042,1894.1674944163792,-485227.0,1
526769,320005,2012,F,07/01/2011,2012-06-30,30.0,44108.0,3669.0,528523610.0,68808.0,264343690.0,45524176.0,176426919.0,1233419.0,177660338.0,-123533.0,410430.0,0.49984506841614895,5347.413425299283,286897.0,0
545089,320005,2013,F,07/01/2012,2013-06-30,30.0,44317.0,3870.0,571963468.0,68620.0,302492099.0,47801700.0,176410564.0,1434515.0,177845079.0,-598693.0,72291.0,0.4711338819282773,4928.44442670544,-526402.0,1
548101,320005,2014,F,07/01/2013,2014-06-30,30.0,43548.0,3650.0,601219408.0,68620.0,331759637.0,46734456.0,181117120.0,1783441.0,182900561.0,-489450.0,357487.0,0.4481887434345766,4675.075351632827,-131963.0,1
566782,320005,2015,F,07/01/2014,2015-06-30,30.0,44730.0,4597.0,655179079.0,67160.0,394392682.0,49088402.0,190094294.0,2250613.0,192344907.0,-706527.0,-195094.0,0.39803834609316024,4638.113924362257,-901621.0,1
588997,320005,2016,F,07/01/2015,2016-06-30,30.0,47837.0,5119.0,738337251.0,67344.0,457776782.0,49938491.0,204763617.0,2658631.0,207422248.0,-303218.0,375520.0,0.3799895896082859,5520.997528389614,72302.0,0
634358,320005,2017,F,07/01/2016,2017-06-30,30.0,44281.0,4015.0,760426366.0,67160.0,473148921.0,51855576.0,210039119.0,2665990.0,212705109.0,-70446.0,128218.0,0.3777846979598285,4757.983072518676,57772.0,0
638257,320005,2018,F,07/01/2017,2018-06-30,30.0,40150.0,3556.0,791947491.0,67160.0,502023721.0,54181652.0,205076201.0,2727154.0,207803355.0,-723607.0,10677.0,0.3660896376272502,3627.0884064921756,-712930.0,1
684784,320005,2019,F,07/01/2018,2019-06-30,30.0,36449.0,3116.0,748230891.0,67160.0,504469389.0,48946916.0,206683454.0,2837358.0,209520812.0,-18997.0,13926.0,0.325783798733859,2851.423141360601,-5071.0,1
274007,320006,2010,F,06/01/2009,2010-05-31,142.0,10437.0,5690.0,397437211.0,59130.0,254634795.0,14930754.0,,,,,,0.35930811722609435,-306.63039861992485,0.0,0
537648,320006,2011,F,06/01/2010,2011-05-31,30.0,21747.0,4588.0,372740848.0,59130.0,256800607.0,14370360.0,77191878.0,,77191878.0,413875.0,-8791.0,0.3110478543526842,900.1518350776647,405084.0,0
527400,320006,2012,F,06/01/2011,2012-05-31,30.0,21291.0,855.0,375461990.0,59292.0,269609084.0,15568689.0,71923192.0,543593.0,72466785.0,-183699.0,-8458.0,0.2819270893439839,665.561709911122,-192157.0,1
545725,320006,2013,F,06/01/2012,2013-05-31,30.0,22280.0,656.0,381149800.0,59130.0,277451692.0,15888426.0,64907827.0,555442.0,65463269.0,2639.0,-3625.0,0.27206654181636725,535.4763751872238,-986.0,1
542975,320006,2014,F,06/01/2013,2014-05-31,30.0,23277.0,463.0,414215147.0,59130.0,302043399.0,16072736.0,65324851.0,561885.0,65886736.0,372008.0,7613.0,0.2708055193355834,547.0183114275779,379621.0,0
565913,320006,2015,F,06/01/2014,2015-05-31,30.0,20879.0,7593.0,447205090.0,59130.0,324461884.0,14554586.0,70595212.0,666666.0,71261878.0,525336.0,2933.0,0.27446737245320707,642.1671282183996,528269.0,0
586192,320006,2016,F,06/01/2015,2016-05-31,30.0,20060.0,699.0,485891216.0,59292.0,369268797.0,13807413.0,78488000.0,1562532.0,80050532.0,171211.0,1988.0,0.2400175495249126,627.5400707996331,173199.0,0
635743,320006,2017,F,06/01/2016,2017-05-31,30.0,19655.0,409.0,548439385.0,59130.0,432019928.0,16611577.0,71427421.0,1413919.0,72841340.0,-165525.0,11533.0,0.21227406379649416,362.5858773493159,-153992.0,1
634319,320006,2018,F,06/01/2017,2018-05-31,30.0,19063.0,676.0,589279654.0,59130.0,465426979.0,15618432.0,76041300.0,1973397.0,78014697.0,158576.0,15659.0,0.21017639784318776,428.66358820414536,174235.0,0
681980,320006,2019,F,06/01/2018,2019-05-31,30.0,19732.0,823.0,658248319.0,59130.0,533502577.0,16028839.0,72254926.0,2658494.0,74913420.0,161863.0,27700.0,0.18951167576016248,313.8508686291117,189563.0,0
273794,320009,2010,F,03/01/2009,2010-02-28,168.0,12201.0,1405.0,674482057.0,76650.0,450135368.0,24485454.0,,,,,,0.33262069268063565,-379.91984359726297,0.0,0
301713,320009,2011,F,03/01/2010,2011-02-28,184.0,11339.0,951.0,769345829.0,78840.0,536659642.0,22778597.0,,,,,,0.3024468038027148,-337.45569695263777,0.0,0
533886,320009,2012,F,03/01/2011,2012-02-29,30.0,55833.0,1403.0,1041813296.0,90558.0,760196502.0,36137474.0,213653338.0,163160.0,213816498.0,106179.0,600.0,0.27031407170676003,2288.1999235398307,106779.0,0
545090,320009,2013,F,03/01/2012,2013-02-28,30.0,57905.0,923.0,1222675519.0,101470.0,932266724.0,43308637.0,217773837.0,20668.0,217794505.0,-142275.0,-15421.0,0.23751910501775575,1380.743138087232,-157696.0,1
538275,320009,2014,F,03/01/2013,2014-02-28,30.0,52065.0,1329.0,1209449712.0,97820.0,952461966.0,40513099.0,214621933.0,3350645.0,217972578.0,-143548.0,96599.0,0.21248320078974892,1139.065088310926,-46949.0,1
558754,320009,2015,F,03/01/2014,2015-02-28,30.0,52485.0,1289.0,1208160145.0,97820.0,964551343.0,38728513.0,194910807.0,2704940.0,197615747.0,189454.0,45364.0,0.20163618458048038,903.5945180589616,234818.0,0
580487,320009,2016,F,03/01/2015,2016-02-29,30.0,55125.0,1010.0,1266623835.0,98088.0,1002044617.0,40028444.0,200504771.0,2982226.0,203486997.0,360282.0,47085.0,0.2088853933496364,1047.005069938379,407367.0,0
634534,320009,2017,F,03/01/2016,2017-02-28,30.0,59826.0,1516.0,1373310132.0,107310.0,1102341222.0,42806348.0,222531413.0,2662114.0,225193527.0,733676.0,171885.0,0.197310792140868,970.008390083647,905561.0,0
631625,320009,2018,F,03/01/2017,2018-02-28,30.0,58602.0,1267.0,1482066672.0,107310.0,1200912163.0,46571970.0,223302572.0,3345593.0,226648165.0,236950.0,110700.0,0.18970435966999466,809.3192088241889,347650.0,0
718182,320009,2019,F,03/01/2018,2019-02-28,30.0,62759.0,1631.0,1733872108.0,106945.0,1438415839.0,50563178.0,238459796.0,3349337.0,241809133.0,-86508.0,-172.0,0.17040257331367137,720.7400314103022,-86680.0,1
273556,320011,2009,F,01/01/2009,2009-12-31,64.0,2734.0,547.0,121795875.0,25550.0,59578654.0,4881259.0,,,,,,0.5108319226739001,-213.94017356241235,0.0,0
301637,320011,2010,F,01/01/2010,2010-12-31,54.0,2730.0,442.0,131573584.0,22265.0,70295827.0,5694025.0,,,,,,0.46572993709740396,-291.47811620168926,0.0,0
542201,320011,2011,F,01/01/2011,2011-12-31,30.0,8167.0,582.0,135074254.0,20802.0,87735007.0,5762226.0,38856446.0,364208.0,39220654.0,32250.0,-17539.0,0.35046832092813185,1719.744163527221,14711.0,0
544506,320011,2012,F,01/01/2012,2012-12-31,30.0,8045.0,482.0,141854098.0,22995.0,87077886.0,6185957.0,39816387.0,323877.0,40140264.0,228575.0,-98246.0,0.3861447273803821,1659.7956922082362,130329.0,0
555874,320011,2014,F,01/01/2014,2014-12-31,30.0,8579.0,183.0,172417706.0,22995.0,107321381.0,7569769.0,46661203.0,547716.0,47208919.0,-5966.0,4148.0,0.3775501165756143,1947.675967239003,-1818.0,1
578762,320011,2015,F,01/01/2015,2015-12-31,30.0,8878.0,206.0,184327063.0,16425.0,114826460.0,7613446.0,50260253.0,663114.0,50923367.0,-57195.0,4322.0,0.3770504551466759,4079.4900503382046,-52873.0,1
644645,320011,2016,F,01/01/2016,2016-12-31,30.0,8682.0,252.0,193055191.0,17885.0,121563225.0,8038972.0,51603332.0,753098.0,52356430.0,66069.0,66244.0,0.3703187965559548,3340.016114216253,132313.0,0
628825,320011,2017,F,01/01/2017,2017-12-31,30.0,8533.0,213.0,199955498.0,17885.0,125410169.0,7087721.0,55930639.0,733424.0,56664063.0,94723.0,75776.0,0.37280959886384324,3759.84732613891,170499.0,0
685642,320011,2018,F,01/01/2018,2018-12-31,30.0,7983.0,129.0,199645161.0,17885.0,120757581.0,7211874.0,61862390.0,887441.0,62749831.0,-120088.0,59634.0,0.3951389535557037,4279.734509621745,-60454.0,1
708006,320011,2019,F,01/01/2019,2019-12-31,30.0,8031.0,186.0,206578313.0,25550.0,128604777.0,7466594.0,58313987.0,1188556.0,59502543.0,50.0,76155.0,0.37745267093937396,2137.8043019618644,76205.0,0
