provider_number,price_2011,price_2014,net_penalty,hrrp_penalty,vbp_penalty,any_penalty,net_penalty_1k,hrrp_penalty_1k,avg_mcare_dis,avg_beds,avg_mcaid_dis,avg_mcare_100,price_change
230156,8695.297220798617,6939.1989716772705,3301760.0,3301760.0,0.0,1.0,3301.76,3301.76,91494.5,210.0,4564.5,914.945,-1756.0982491213463
230165,2681.2689858297667,3205.23532827736,1980674.0,1980674.0,0.0,1.0,1980.674,1980.674,111718.0,347.0,15366.5,1117.18,523.9663424475934
230167,1520.765200408879,1547.5064057827285,0.0,0.0,0.0,0.0,0.0,0.0,49529.0,170.5,4585.0,495.29,26.741205373849425
230174,1593.6918302365023,1538.2627492776346,151842.0,151842.0,0.0,1.0,151.842,151.842,3771.5,52.0,174.0,37.715,-55.429080958867644
230176,968.7960786245397,869.5766462877375,224885.0,35458.0,189427.0,1.0,224.885,35.458,27477.0,104.5,1517.5,274.77,-99.21943233680224
230180,1963.4984195060936,1663.6487978235207,253133.0,73175.0,179958.0,1.0,253.133,73.175,4545.0,39.5,303.5,45.45,-299.8496216825729
230193,674.4675896600155,578.281060062416,124223.0,124223.0,0.0,1.0,124.223,124.223,17608.5,100.5,1476.0,176.085,-96.18652959759947
230195,1867.3127760216312,1833.955664399251,2018886.0,2018886.0,0.0,1.0,2018.886,2018.886,90297.0,225.0,5534.0,902.97,-33.357111622380216
230197,4508.089702209267,5199.342294529131,1769835.0,1769835.0,0.0,1.0,1769.835,1769.835,75227.0,176.0,4050.5,752.27,691.2525923198646
230207,2496.1639092913433,2889.928120843027,0.0,0.0,0.0,0.0,0.0,0.0,20451.0,73.0,2279.5,204.51,393.76421155168373
230208,3212.136900766445,2272.4635209869334,75635.0,0.0,75635.0,1.0,75.635,0.0,3889.5,34.0,620.0,38.895,-939.6733797795114
230216,4695.473608612997,3001.506169033321,0.0,0.0,0.0,0.0,0.0,0.0,34954.5,88.5,2148.0,349.545,-1693.967439579676
230217,3633.773694999699,2848.1009824719904,69843.0,0.0,69843.0,1.0,69.843,0.0,6376.5,39.5,303.5,63.765,-785.6727125277084
230222,3184.528325080055,3140.0565686147393,0.0,0.0,0.0,0.0,0.0,0.0,31182.5,122.5,2000.0,311.825,-44.47175646531559
230227,2138.3036171349763,2263.7711790102676,289719.0,289719.0,0.0,1.0,289.719,289.719,47261.0,142.5,3782.5,472.61,125.46756187529127
230230,6227.074975926612,9889.972177817663,2358636.0,2358636.0,0.0,1.0,2358.636,2358.636,94656.5,217.0,13508.5,946.565,3662.897201891051
230236,3361.303256351993,5702.238447244746,2769253.0,2769253.0,0.0,1.0,2769.253,2769.253,33923.5,107.0,16261.0,339.235,2340.935190892753
230239,2483.6501475264995,2696.800958988922,52672.0,6679.0,45993.0,1.0,52.672,6.679,8988.0,53.0,805.0,89.88,213.15081146242255
230241,1576.1190661397916,1549.051032271598,0.0,0.0,0.0,0.0,0.0,0.0,6438.0,47.0,569.5,64.38,-27.068033868193652
230244,1945.4803239908933,3224.5539599177214,62997.0,62997.0,0.0,1.0,62.997,62.997,30664.5,123.5,2737.0,306.645,1279.073635926828
230254,4141.738481805907,2649.240621021051,4106890.0,4106890.0,0.0,1.0,4106.89,4106.89,37686.0,90.0,1540.0,376.86,-1492.4978607848561
230259,5131.499003774863,3889.1476262850083,91137.0,10576.0,80561.0,1.0,91.137,10.576,9008.0,49.5,104.5,90.08,-1242.3513774898547
230264,1216.039458564449,1408.0873202981159,4448.0,0.0,4448.0,1.0,4.448,0.0,60.5,21.5,4.0,0.605,192.04786173366688
230269,8102.525988605542,10193.99839379372,1743017.0,1566869.0,176148.0,1.0,1743.017,1566.869,86276.0,179.5,4698.0,862.76,2091.4724051881776
230270,4386.295680453119,2970.9205369161486,1841235.0,1841235.0,0.0,1.0,1841.235,1841.235,20198.0,52.0,1739.5,201.98,-1415.37514353697
230273,3888.992491162893,4543.2865085751855,579584.0,487129.0,92455.0,1.0,579.584,487.129,42560.5,96.5,9869.5,425.605,654.2940174122923
230275,10314.913194641722,11133.528764616662,5302.0,5302.0,0.0,1.0,5.302,5.302,879.0,18.5,,8.79,818.6155699749397
230277,8115.806661896446,6580.952190591122,74217.0,74217.0,0.0,1.0,74.217,74.217,25851.0,85.5,1371.5,258.51,-1534.8544713053234
230279,747.0779559752658,489.3852065057515,0.0,0.0,0.0,0.0,0.0,0.0,12075.0,64.5,,120.75,-257.6927494695143
230297,6534.934063321729,5565.99956512108,515492.0,29504.0,485988.0,1.0,515.492,29.504,17446.0,76.5,2217.0,174.46,-968.9344982006487
230301,1583.9924197659275,1227.0328802792224,1618.0,1618.0,0.0,1.0,1.618,1.618,1685.0,30.0,1.0,16.85,-356.9595394867051
230302,10031.788665315713,11133.528764616662,1544442.0,1538553.0,5889.0,1.0,1544.442,1538.553,29564.5,92.5,1146.5,295.645,1101.7400993009487
240001,3955.5798223335846,3740.3012153831946,3354102.0,3354102.0,0.0,1.0,3354.102,3354.102,56775.5,168.5,11241.5,567.755,-215.27860695038999
240002,1256.1526447646706,5175.217802303857,929589.0,904723.0,24866.0,1.0,929.589,904.723,54151.0,142.5,17274.0,541.51,3919.065157539186
240004,2980.38333377067,10059.581012911382,2169287.0,2169287.0,0.0,1.0,2169.287,2169.287,51269.0,138.5,19035.0,512.69,7079.197679140711
240006,4023.0824093353344,3742.3259683055417,5226.0,5226.0,0.0,1.0,5.226,5.226,4439.0,42.5,2489.0,44.39,-280.75644102979277
240010,8675.600767004802,11133.528764616662,5249954.0,5175245.0,74709.0,1.0,5249.954,5175.245,133073.5,318.0,12356.0,1330.735,2457.9279976118596
240014,2245.781569082655,2512.804217094863,23520.0,23520.0,0.0,1.0,23.52,23.52,3545.0,29.0,579.5,35.45,267.0226480122078
240018,2524.190165458337,6611.862299780165,547566.0,196856.0,350710.0,1.0,547.566,196.856,3861.5,38.0,430.5,38.615,4087.672134321828
240019,5986.432790886822,11133.528764616662,77435.0,77435.0,0.0,1.0,77.435,77.435,14777.0,70.5,6907.0,147.77,5147.09597372984
240020,1129.9982458027607,1991.2432716592573,0.0,0.0,0.0,0.0,0.0,0.0,7136.5,51.0,1698.5,71.365,861.2450258564966
240022,793.3117787519045,984.8017043828359,70055.0,64318.0,5737.0,1.0,70.055,64.318,3344.0,42.0,1491.5,33.44,191.48992563093134
240030,851.0303071810299,1057.8030078252207,29867.0,29867.0,0.0,1.0,29.867,29.867,11205.5,60.5,1673.5,112.055,206.77270064419076
240036,2004.0856767026698,1619.6627414334714,0.0,0.0,0.0,0.0,0.0,0.0,73741.5,190.5,15731.0,737.415,-384.42293526919843
240038,3886.451961366115,5613.847999559149,76550.0,76550.0,0.0,1.0,76.55,76.55,65870.0,184.0,12155.5,658.7,1727.3960381930337
240040,1205.6940531160567,4326.325816568569,0.0,0.0,0.0,0.0,0.0,0.0,10132.5,69.5,3841.5,101.325,3120.6317634525126
240043,4938.255799896852,5473.72707690611,533192.0,484145.0,49047.0,1.0,533.192,484.145,5902.0,48.0,1246.5,59.02,535.4712770092574
240044,2740.0281272857146,5722.105453656684,13572.0,0.0,13572.0,1.0,13.572,0.0,6498.5,37.5,744.5,64.985,2982.07732637097
240047,822.9091911655336,1223.2371827526908,1284349.0,1253874.0,30475.0,1.0,1284.349,1253.874,31871.5,109.0,9031.5,318.715,400.32799158715727
240050,3468.6275652129466,6149.779430356441,48382.0,48382.0,0.0,1.0,48.382,48.382,7593.0,38.5,523.5,75.93,2681.151865143494
240052,1292.8156329807873,2586.0702828848066,287.0,0.0,287.0,1.0,0.287,0.0,5978.0,52.5,1170.5,59.78,1293.2546499040193
240053,8383.53744428517,6866.58255735121,1410346.0,1410346.0,0.0,1.0,1410.346,1410.346,56045.5,178.0,3216.0,560.455,-1516.9548869339596
240056,6800.236599571523,7906.351561017116,783.0,783.0,0.0,1.0,0.783,0.783,13250.5,64.5,875.0,132.505,1106.1149614455935
240057,1586.4416412445019,2759.093361633852,2009694.0,2009694.0,0.0,1.0,2009.694,2009.694,115771.0,286.5,16383.0,1157.71,1172.6517203893502
240059,2323.46682169447,4923.667615813074,14625.0,8526.0,6099.0,1.0,14.625,8.526,3874.5,27.5,753.0,38.745,2600.200794118604
240063,1519.3828794435885,1854.0435095866947,0.0,0.0,0.0,0.0,0.0,0.0,47041.5,118.5,9059.0,470.415,334.6606301431061
240064,3345.428189868049,2667.4625994956814,42584.0,42584.0,0.0,1.0,42.584,42.584,4766.5,28.5,1442.5,47.665,-677.9655903723674
240066,1614.2683688027555,4643.179886252582,0.0,0.0,0.0,0.0,0.0,0.0,6641.0,42.5,983.5,66.41,3028.9115174498265
240069,3083.690931813838,4130.759457276302,0.0,0.0,0.0,0.0,0.0,0.0,4629.5,31.0,1242.5,46.295,1047.068525462464
240071,1386.960377209958,1252.2074543353558,503532.0,294062.0,209470.0,1.0,503.532,294.062,4001.0,61.5,1426.5,40.01,-134.7529228746023
240075,3498.4059709462135,2692.0906544030377,4680.0,0.0,4680.0,1.0,4.68,0.0,14168.0,81.0,1520.5,141.68,-806.3153165431759
240076,2815.6557905264867,2480.50855843588,330825.0,330825.0,0.0,1.0,330.825,330.825,4840.0,32.0,747.0,48.4,-335.14723209060685
240078,5459.967159405874,4277.478542542599,138560.0,138560.0,0.0,1.0,138.56,138.56,49375.0,154.5,2010.5,493.75,-1182.4886168632747
240080,10314.913194641722,11133.528764616662,362707.0,362707.0,0.0,1.0,362.707,362.707,94666.0,218.0,14528.5,946.66,818.6155699749397
240084,1461.0134442121544,2676.2812887326318,582625.0,195414.0,387211.0,1.0,582.625,195.414,4428.5,39.0,682.5,44.285,1215.2678445204774
240088,2009.3109374635162,2033.610561816359,229355.0,229355.0,0.0,1.0,229.355,229.355,8657.0,49.5,2333.0,86.57,24.299624352842784
240093,2077.1045272644023,6110.633365182526,330.0,0.0,330.0,1.0,0.33,0.0,29494.5,98.5,6312.0,294.945,4033.528837918124
240100,1505.5700121805662,3825.725257580187,541712.0,541712.0,0.0,1.0,541.712,541.712,8877.0,54.5,4537.0,88.77,2320.155245399621
240101,7032.31324739428,8591.927132934728,154583.0,129098.0,25485.0,1.0,154.583,129.098,4875.0,31.5,2145.0,48.75,1559.6138855404488
240104,2290.82233926952,3038.1394778080908,205542.0,205542.0,0.0,1.0,205.542,205.542,11601.5,54.0,1346.0,116.015,747.3171385385708
240106,7639.853046649827,9523.56061177719,832016.0,832016.0,0.0,1.0,832.016,832.016,80160.5,197.0,30056.5,801.605,1883.7075651273626
240115,8153.831221064504,11133.528764616662,3498028.0,3498028.0,0.0,1.0,3498.028,3498.028,50730.0,129.0,7789.0,507.3,2979.697543552158
240132,820.4233601286545,1252.4782402178234,532010.0,532010.0,0.0,1.0,532.01,532.01,30233.0,104.5,3710.5,302.33,432.05488008916893
240141,3207.262681758964,5170.640252500015,300120.0,300120.0,0.0,1.0,300.12,300.12,4023.0,40.0,375.0,40.23,1963.377570741051
240166,2031.4531980650968,1812.4590029251497,205365.0,205365.0,0.0,1.0,205.365,205.365,7141.0,40.5,2933.5,71.41,-218.99419513994712
240187,2062.7816655056363,2926.1748197398356,523887.0,406906.0,116981.0,1.0,523.887,406.906,4159.0,35.5,1050.5,41.59,863.3931542341993
240196,3032.635749093477,3993.5074246716254,1473.0,1473.0,0.0,1.0,1.473,1.473,186.5,19.5,20.5,1.865,960.8716755781484
240207,6703.726776718519,6222.979925188397,117398.0,117398.0,0.0,1.0,117.398,117.398,26079.0,89.0,1873.0,260.79,-480.7468515301225
240210,2866.8732338646987,2021.4918724311385,713457.0,713457.0,0.0,1.0,713.457,713.457,34155.0,94.0,4685.0,341.55,-845.3813614335602
240213,3336.366499083901,3327.6742974475246,92.0,0.0,92.0,1.0,0.092,0.0,15519.0,49.0,1273.5,155.19,-8.692201636376467
250001,6426.431223086996,4145.317196994563,4536976.0,4536976.0,0.0,1.0,4536.976,4536.976,104111.0,229.5,79569.5,1041.11,-2281.114026092433
250002,760.6080224068013,580.6387532336146,7039.0,7039.0,0.0,1.0,7.039,7.039,4972.0,35.0,249.5,49.72,-179.96926917318672
250004,3839.2372938339236,3576.4956921379744,0.0,0.0,0.0,0.0,0.0,0.0,88623.0,235.0,19281.5,886.23,-262.74160169594916
250006,231.06033287802094,1120.2137373562541,0.0,0.0,0.0,0.0,0.0,0.0,11123.0,87.5,5674.5,111.23,889.1534044782331
250007,547.0890366495743,391.33118901849645,531581.0,531581.0,0.0,1.0,531.581,531.581,23921.0,99.0,5749.0,239.21,-155.75784763107782
250009,2546.0383037040056,1959.7988489712818,731055.0,641216.0,89839.0,1.0,731.055,641.216,27565.5,72.0,5464.0,275.655,-586.2394547327237
250010,687.3008751992211,537.3489510206193,194175.0,194175.0,0.0,1.0,194.175,194.175,2783.5,37.5,191.0,27.835,-149.95192417860176
250012,1144.7383250237997,898.4475089009422,11358.0,9020.0,2338.0,1.0,11.358,9.02,1835.0,28.5,235.0,18.35,-246.29081612285745
250017,1051.6582260432044,1016.6302990944412,0.0,0.0,0.0,0.0,0.0,0.0,2738.5,35.0,309.5,27.385,-35.02792694876325
250018,3929.946355203606,3539.168130858457,21929.0,21929.0,0.0,1.0,21.929,21.929,2078.0,25.0,8.5,20.78,-390.77822434514883
250019,1184.501650378662,896.7678223936196,1360691.0,1360691.0,0.0,1.0,1360.691,1360.691,55751.5,195.0,17552.0,557.515,-287.73382798504235
250020,1579.603236780876,1047.9784103824359,39065.0,36801.0,2264.0,1.0,39.065,36.801,8344.0,34.0,606.0,83.44,-531.6248263984401
250025,561.2797011708848,460.03625266422074,55996.0,27119.0,28877.0,1.0,55.996,27.119,12336.5,55.0,4008.0,123.365,-101.24344850666404
250027,1262.2959390183328,3640.108471622583,65421.0,65421.0,0.0,1.0,65.421,65.421,2647.0,38.0,150.5,26.47,2377.81253260425
250031,512.3242380908674,277.91151936774514,330424.0,330343.0,81.0,1.0,330.424,330.343,39076.5,139.0,16506.0,390.765,-234.41271872312228
250034,221.4061101711404,1707.7008961235897,0.0,0.0,0.0,0.0,0.0,0.0,31491.0,99.5,6962.0,314.91,1486.2947859524493
250036,2996.8470727217104,3231.4388056685466,25781.0,25781.0,0.0,1.0,25.781,25.781,4549.5,32.5,669.5,45.495,234.59173294683615
250038,670.2120398293138,598.9463408519962,724.0,0.0,724.0,1.0,0.724,0.0,4364.5,48.5,2617.5,43.645,-71.26569897731758
250040,1611.7502344578627,981.0151347269589,0.0,0.0,0.0,0.0,0.0,0.0,53493.5,161.5,13155.5,534.935,-630.7350997309038
250042,221.4061101711404,256.4664340435436,77336.0,77336.0,0.0,1.0,77.336,77.336,19256.5,100.5,8632.0,192.565,35.06032387240319
250043,2922.903699658428,4465.949475719139,71026.0,0.0,71026.0,1.0,71.026,0.0,3943.0,34.0,742.5,39.43,1543.0457760607105
250044,221.4061101711404,607.0110868872456,319741.0,11379.0,308362.0,1.0,319.741,11.379,6418.0,36.5,412.5,64.18,385.60497671610517
250048,1850.910736965406,2010.2770020942385,0.0,0.0,0.0,0.0,0.0,0.0,87435.5,243.0,17729.0,874.355,159.36626512883254
250049,668.7186241152682,549.9365771431114,180715.0,180715.0,0.0,1.0,180.715,180.715,7168.0,33.5,478.0,71.68,-118.78204697215676
250050,1318.5011248966262,1549.4263908616397,2920.0,0.0,2920.0,1.0,2.92,0.0,9517.0,60.0,4423.0,95.17,230.92526596501352
250057,1327.441177698165,1254.8214922123543,302236.0,301495.0,741.0,1.0,302.236,301.495,9685.0,72.0,4595.5,96.85,-72.61968548581058
250058,1254.1707420145049,1239.9793266808522,70707.0,70707.0,0.0,1.0,70.707,70.707,28528.0,133.0,8277.0,285.28,-14.191415333652685
250060,2284.2418962912907,1547.807610763338,10780.0,10780.0,0.0,1.0,10.78,10.78,1225.5,21.0,441.5,12.255,-736.4342855279526
250061,5239.633396541231,5683.686716068898,0.0,0.0,0.0,0.0,0.0,0.0,4833.0,28.0,267.0,48.33,444.05331952766664
250067,1639.7339985216124,1118.0367003332299,356694.0,0.0,356694.0,1.0,356.694,0.0,8053.5,42.0,3096.5,80.535,-521.6972981883825
250069,1540.5022301428764,1658.6509741609173,0.0,0.0,0.0,0.0,0.0,0.0,20002.0,92.0,6886.5,200.02,118.14874401804082
250077,1964.5306812640597,1587.7252930167992,0.0,0.0,0.0,0.0,0.0,0.0,10422.0,47.0,2456.5,104.22,-376.80538824726045
250078,4036.199775058643,4643.1430325993515,0.0,0.0,0.0,0.0,0.0,0.0,74042.0,221.0,27358.0,740.42,606.9432575407086
250079,1545.0645136054118,1307.8762728164413,18173.0,0.0,18173.0,1.0,18.173,0.0,1317.5,24.5,137.5,13.175,-237.18824078897046
250081,300.4910180481824,3505.164765492076,0.0,0.0,0.0,0.0,0.0,0.0,6893.0,69.0,2276.0,68.93,3204.6737474438937
250082,2614.381880468484,1884.1101079844514,672148.0,672148.0,0.0,1.0,672.148,672.148,31064.5,92.5,11729.0,310.645,-730.2717724840325
250084,242.29627887087958,256.4664340435436,6228.0,1175.0,5053.0,1.0,6.228,1.175,10468.5,81.0,2217.0,104.685,14.17015517266401
250085,1268.5691339496134,1813.4208910854447,0.0,0.0,0.0,0.0,0.0,0.0,3310.0,36.5,263.5,33.1,544.8517571358313
250095,2279.5331239089383,1987.3448379512001,14275.0,0.0,14275.0,1.0,14.275,0.0,4413.5,37.5,2967.0,44.135,-292.1882859577381
250096,251.4060847062157,256.4664340435436,7445.0,0.0,7445.0,1.0,7.445,0.0,16332.5,71.0,2043.0,163.325,5.060349337327892
250097,2496.0879356025075,2577.6465423901604,51407.0,51407.0,0.0,1.0,51.407,51.407,19415.0,77.0,7153.0,194.15,81.55860678765293
250099,1282.611237565963,1039.4658853659314,505245.0,505245.0,0.0,1.0,505.245,505.245,22866.0,97.0,9736.0,228.66,-243.14535220003154
250100,221.4061101711404,909.7182024077138,7914.0,7914.0,0.0,1.0,7.914,7.914,22463.5,145.0,7420.0,224.635,688.3120922365733
250102,2711.1074317966927,1589.2917105951524,542829.0,529810.0,13019.0,1.0,542.829,529.81,75472.0,274.0,9910.0,754.72,-1121.8157212015403
250104,1242.897826525476,863.1917441762791,692937.0,619490.0,73447.0,1.0,692.937,619.49,40196.5,130.0,8354.5,401.965,-379.7060823491968
250117,1167.2186167525854,1753.4947352728911,114382.0,114382.0,0.0,1.0,114.382,114.382,4793.0,40.5,2221.5,47.93,586.2761185203058
250122,221.4061101711404,256.4664340435436,448398.0,0.0,448398.0,1.0,448.398,0.0,13688.0,63.0,3768.0,136.88,35.06032387240319
250123,401.665245080354,256.4664340435436,43672.0,43672.0,0.0,1.0,43.672,43.672,11488.0,67.5,2752.5,114.88,-145.1988110368104
250124,1348.5027894563739,1044.7984277615167,0.0,0.0,0.0,0.0,0.0,0.0,8798.5,41.5,1664.0,87.985,-303.7043616948572
250128,1036.1208380309376,836.193637440018,550731.0,118696.0,432035.0,1.0,550.731,118.696,10024.0,59.0,5298.0,100.24,-199.9272005909196
250136,434.6680011322193,962.732532521487,7172.0,0.0,7172.0,1.0,7.172,0.0,4832.5,65.0,3222.5,48.325,528.0645313892677
250138,985.0375289102403,637.2764022186694,141191.0,141191.0,0.0,1.0,141.191,141.191,17014.0,79.0,7956.5,170.14,-347.7611266915709
250141,409.2169450823845,2248.6295560845933,0.0,0.0,0.0,0.0,0.0,0.0,52879.0,151.5,13326.5,528.79,1839.412611002209
250162,1560.4112019903607,997.8081292341836,36126.0,1470.0,34656.0,1.0,36.126,1.47,5564.0,35.5,1749.0,55.64,-562.6030727561771
260001,652.8577166059574,2275.5492276972627,503.0,0.0,503.0,1.0,0.503,0.0,37960.5,155.0,7848.5,379.605,1622.6915110913053
260004,721.5404403005516,676.2408020852416,4727.0,0.0,4727.0,1.0,4.727,0.0,2205.0,38.0,25.0,22.05,-45.29963821530998
260005,913.8367013938258,950.4840538606468,85999.0,0.0,85999.0,1.0,85.999,0.0,39339.0,195.0,11986.5,393.39,36.64735246682096
260006,6835.796004845386,5601.962324668347,44347.0,44347.0,0.0,1.0,44.347,44.347,57902.5,165.5,13089.5,579.025,-1233.8336801770392
260009,2272.7516135994388,1824.9262305448297,55317.0,0.0,55317.0,1.0,55.317,0.0,18715.0,76.5,2030.0,187.15,-447.8253830546091
260011,1980.6631242565518,1632.0579213437718,69737.0,60402.0,9335.0,1.0,69.737,60.402,26822.0,84.0,3341.0,268.22,-348.60520291278
260015,359.2523172155123,414.85058824652907,10568.0,0.0,10568.0,1.0,10.568,0.0,9725.5,62.5,7257.0,97.255,55.59827103101679
260017,1650.0757885737453,1158.9642362462657,1456.0,0.0,1456.0,1.0,1.456,0.0,19728.0,95.0,3679.5,197.28,-491.11155232747956
260020,3219.9340073542053,2825.646454519227,1382270.0,1382270.0,0.0,1.0,1382.27,1382.27,125478.5,291.0,13574.5,1254.785,-394.2875528349782
260022,449.0117947468842,360.2246274141051,0.0,0.0,0.0,0.0,0.0,0.0,11650.5,64.0,2557.0,116.505,-88.78716733277912
260023,2152.67727231154,1800.0703749295858,527841.0,527841.0,0.0,1.0,527.841,527.841,27199.0,79.0,2753.0,271.99,-352.60689738195424
260024,1567.8513429963318,1653.2524967126888,173400.0,173389.0,11.0,1.0,173.4,173.389,5217.0,36.5,1271.0,52.17,85.40115371635693
260025,3680.8644974268936,3357.961606448537,1264018.0,570140.0,693878.0,1.0,1264.018,570.14,16836.5,56.5,2057.0,168.365,-322.9028909783565
260027,828.9480046799624,986.7571387307931,111421.0,107177.0,4244.0,1.0,111.421,107.177,48399.5,137.5,7936.5,483.995,157.80913405083072
260032,4341.709298396778,4907.706815604171,423278.0,423278.0,0.0,1.0,423.278,423.278,199043.5,531.5,35369.0,1990.435,565.9975172073937
260034,1439.1502936662832,1188.5641834744117,0.0,0.0,0.0,0.0,0.0,0.0,4792.0,45.0,302.0,47.92,-250.5861101918715
260040,4070.6528267804756,3540.769115704473,0.0,0.0,0.0,0.0,0.0,0.0,97392.0,259.5,34371.0,973.92,-529.8837110760028
260047,5548.235705948138,3078.575648800008,140370.0,140370.0,0.0,1.0,140.37,140.37,20627.0,59.0,1186.0,206.27,-2469.6600571481304
260048,10314.913194641722,11133.528764616662,91884.0,91884.0,0.0,1.0,91.884,91.884,35390.5,73.5,24478.5,353.905,818.6155699749397
260050,4744.622945810226,3952.4308314185814,61414.0,61414.0,0.0,1.0,61.414,61.414,4384.5,38.0,687.0,43.845,-792.1921143916447
260052,977.5483269087595,1753.728414524977,0.0,0.0,0.0,0.0,0.0,0.0,13722.5,98.0,1240.5,137.225,776.1800876162176
260057,5602.918772835718,7081.593267690476,188957.0,188957.0,0.0,1.0,188.957,188.957,6921.0,30.5,880.5,69.21,1478.6744948547575
260059,3249.9982363481577,4876.486238512971,187563.0,105645.0,81918.0,1.0,187.563,105.645,5079.5,44.0,588.5,50.795,1626.4880021648132
260061,1844.6222528823837,1725.7332249975218,0.0,0.0,0.0,0.0,0.0,0.0,3137.5,33.0,605.0,31.375,-118.88902788486189
260062,844.1492146012088,2435.6027999244793,0.0,0.0,0.0,0.0,0.0,0.0,15731.0,70.0,4209.0,157.31,1591.4535853232705
260064,3848.3560902399913,2882.925769357346,23360.0,23360.0,0.0,1.0,23.36,23.36,7596.0,35.0,535.5,75.96,-965.4303208826454
260065,3632.031576622967,3294.3601338547724,0.0,0.0,0.0,0.0,0.0,0.0,102410.0,319.0,26529.5,1024.1,-337.67144276819454
260068,2429.177639776139,2519.022748640067,1945665.0,1945665.0,0.0,1.0,1945.665,1945.665,57966.0,165.5,2648.5,579.66,89.84510886392809
260070,3617.8987301630636,3224.0641049508968,153393.0,153393.0,0.0,1.0,153.393,153.393,7261.5,36.0,2745.5,72.615,-393.8346252121669
260074,584.1339039384673,700.3415916145677,8719.0,8719.0,0.0,1.0,8.719,8.719,7027.5,46.5,668.0,70.275,116.20768767610048
260077,1872.573560822611,1432.5792436782544,59068.0,0.0,59068.0,1.0,59.068,0.0,72827.0,199.5,5590.0,728.27,-439.9943171443565
260078,3433.7809602186185,2778.0603002948583,106408.0,106408.0,0.0,1.0,106.408,106.408,16197.5,55.0,5784.0,161.975,-655.7206599237602
260080,847.4215405339594,651.6613650362485,30276.0,30276.0,0.0,1.0,30.276,30.276,1323.0,29.0,161.5,13.23,-195.76017549771086
260081,2469.7225871544388,1887.6878777035795,35650.0,32481.0,3169.0,1.0,35.65,32.481,30694.5,90.0,2100.5,306.945,-582.0347094508593
260085,3848.0499586336787,2003.7046239809292,918129.0,907509.0,10620.0,1.0,918.129,907.509,40027.5,115.5,2328.5,400.275,-1844.3453346527494
260091,4380.591221035579,2845.230854994831,366558.0,366558.0,0.0,1.0,366.558,366.558,79684.0,219.5,14910.5,796.84,-1535.360366040748
260094,1650.0563508194302,3332.228820621369,36092.0,33621.0,2471.0,1.0,36.092,33.621,17870.0,84.0,4029.5,178.7,1682.1724698019386
260096,3376.1629857380562,2503.5033903487615,688913.0,496682.0,192231.0,1.0,688.913,496.682,65986.0,146.5,5701.5,659.86,-872.6595953892947
260097,3172.735356570683,2420.959563016037,2029.0,1963.0,66.0,1.0,2.029,1.963,8089.0,60.5,961.5,80.89,-751.775793554646
260102,7577.799103451835,5128.118369410488,384428.0,384428.0,0.0,1.0,384.428,384.428,13097.5,62.5,7468.0,130.975,-2449.680734041347
260104,1807.1647262640954,2332.7741941466875,574581.0,574581.0,0.0,1.0,574.581,574.581,65236.5,187.5,17788.5,652.365,525.6094678825921
260105,2160.2224145465493,1435.6589646704301,4015809.0,4015809.0,0.0,1.0,4015.809,4015.809,53224.0,124.5,14719.5,532.24,-724.5634498761192
260108,3431.038740691813,3441.0940608723613,25218.0,0.0,25218.0,1.0,25.218,0.0,77914.0,213.5,2549.5,779.14,10.055320180548279
260110,4187.526408255914,2493.1826296525155,296310.0,296310.0,0.0,1.0,296.31,296.31,31647.5,97.5,6500.5,316.475,-1694.3437786033987
260113,802.6246755087047,938.2488429364029,0.0,0.0,0.0,0.0,0.0,0.0,14657.5,90.5,4432.0,146.575,135.62416742769813
260119,221.4061101711404,717.8922028022303,102349.0,69476.0,32873.0,1.0,102.349,69.476,35423.5,194.0,14538.0,354.235,496.48609263108983
260138,2270.7205561223973,3517.077456949612,775882.0,775882.0,0.0,1.0,775.882,775.882,64895.5,165.5,12378.0,648.955,1246.3569008272148
260141,4774.718831656164,6756.91462851687,726517.0,726517.0,0.0,1.0,726.517,726.517,63302.5,167.0,18089.5,633.025,1982.1957968607057
260142,2834.7936895815574,2539.025810638613,175763.0,175763.0,0.0,1.0,175.763,175.763,5319.0,35.0,478.5,53.19,-295.7678789429442
260147,411.77464381591864,318.01103420384874,420101.0,420101.0,0.0,1.0,420.101,420.101,1628.0,38.5,148.5,16.28,-93.7636096120699
260160,948.2016782447907,800.5450650809888,49515.0,0.0,49515.0,1.0,49.515,0.0,2987.5,36.5,399.5,29.875,-147.65661316380192
260162,2900.7062412277282,2274.56158717221,76.0,0.0,76.0,1.0,0.076,0.0,8351.5,52.5,296.5,83.515,-626.1446540555185
260163,1359.69178064,920.817646000394,192504.0,0.0,192504.0,1.0,192.504,0.0,9432.0,60.5,1367.0,94.32,-438.8741346396059
260176,834.5122105215451,527.643344456754,0.0,0.0,0.0,0.0,0.0,0.0,26647.0,79.0,1944.5,266.47,-306.86886606479106
260177,7013.083664451107,1763.6928656810035,9723.0,2533.0,7190.0,1.0,9.723,2.533,41890.0,124.5,3523.5,418.9,-5249.390798770104
260179,2130.5440238588963,2842.9487987975103,0.0,0.0,0.0,0.0,0.0,0.0,58737.5,212.0,989.5,587.375,712.4047749386141
260180,986.5956935758111,735.7221989308218,47815.0,29448.0,18367.0,1.0,47.815,29.448,57268.0,199.5,11748.0,572.68,-250.87349464498925
